Company,Industry,Review Title,Review Text,Rating,Date
Wise,Financial Services,SECURE AND EFFICIENT,"I discovered WISE many years ago when living abroad and needed and easy and secure way to make transfers between my accounts.
Since that I have been using WISE both to make transfers and as a VISA Card using EUR or USD.
It proves secure and efficient over the years.
Not like N26 that did not provide any support when I got tricked using my card with an apparent charge of 15USD that became 350 EUR with a tricked terminal.
I cancel my N26 account and I am only relying on my WISE card.",5,2026-08-11T11:45:15.000Z
Wise,Financial Services,Virtually no problems ....,Virtually no problems and any I had were quickly solved,5,2026-08-11T11:36:52.000Z
Wise,Financial Services,WISE is nice,transfers allways quick and safe,5,2026-08-11T11:36:11.000Z
Wise,Financial Services,"Easy, complete, accessible to everyone",Wise allows anyone to manage their wealth simply and securely. The app works great and is very easy to use.,5,2026-08-11T11:33:03.000Z
Wise,Financial Services,With Transferwise I find it easy to…,"With Transferwise I find it easy to send money. It takes seconds.
Thank you 😊",5,2026-08-11T11:27:24.000Z
Wise,Financial Services,Always good never had a problem,Always good never had a problem,5,2026-08-11T11:13:23.000Z
Wise,Financial Services,Easy 2 use 4 older people who are…,Easy 2 use 4 older people who are hopelless with technology,5,2026-08-11T10:32:37.000Z
Wise,Financial Services,I am 88 Year old and not very computer…,I am 88 Year old and not very computer literate but I find it easy to use.,5,2026-08-11T09:41:51.000Z
Wise,Financial Services,Never had a problem transactions speedy,"Hi Linda

Happy to hear Wise is helping simplify your global transfers. Thanks for being with us!

Wise",5,2026-08-11T09:17:18.000Z
Wise,Financial Services,Everything,"Hello Florjan,

Your support means the world to our team! We're glad that you're enjoying everything — our services, seamless global money movement and commitment to fair, low-cost transfers.

Wise",5,2026-08-11T08:08:30.000Z
Wise,Financial Services,"They stole my money – held over $3,000 and ignored my complaint","I am writing this to warn everyone about what happened to me with Wise. They closed my account and have been holding more than $3,000 USD of my business funds for over 30 days.

Wise sent me an email claiming they had processed my refund. But when I clicked their tracking link, the transfer was PAUSED. A support agent promised me the funds would be refunded – yet nothing has arrived, and my formal complaint has been completely ignored.

This is my business money. Without it, I cannot operate, pay suppliers, or meet my financial obligations. Wise is effectively stealing from me and blocking my livelihood while hiding behind automated responses and silence.

What gives them the right to hold someone's money for over a month with no resolution? They claim to be a transparent fintech, but when things go wrong, they become impossible to reach and refuse to take responsibility.

I have seen similar complaints from other users – accounts frozen, transfers stuck in limbo, support giving no real answers, and funds held indefinitely with no explanation. This is a pattern, not an isolated incident.

Do not keep money you cannot afford to lose in Wise. I learned this the hard way.

My advice to others: Avoid Wise for business-critical funds. Have a backup provider. And if you're dealing with a similar issue, file a formal complaint and escalate to regulators – because Wise will not help you otherwise.

Update: Wise has now ignored my formal complaint as well. No response, no resolution, no accountability.",1,2026-08-11T06:18:57.000Z
Wise,Financial Services,You failed to transfer money on…,"You failed to transfer money on multiple occasions, while it never happened with western Union.",1,2026-08-11T05:53:55.000Z
Wise,Financial Services,Bad service,"On all the platforms, they promote that the transfer should take less than 24 hours. When we proceeded with the transfer, it hasn't gone through even after 10 days. They are asking repetitively the same questions and delaying the process. Now, they are not ready to refund my money which they have taken from my account 10 days back.",1,2026-08-11T05:30:40.000Z
Wise,Financial Services,It is so hard to send money to my…,It is so hard to send money to my accout it képi refusing the paiment,1,2026-08-11T02:06:52.000Z
Wise,Financial Services,Extremely disappointing experience and…,"Extremely disappointing experience and poor customer support.

I had hundreds of funds tied up in a pending transfer that I could not access or use for two weeks. When the transfer was eventually cancelled, the funds no longer appeared in my account. Wise claimed the funds had remained available and were subsequently used by other transactions.

The problem? They haven’t been able to provide the documentation or account ledger showing that this is what actually happened. I’ve repeatedly asked for a clear reconciliation of the funds and my available balance during the period they were unavailable, but support continues to simply repeat the transaction history rather than address the issue.

For a financial service, this level of transparency and customer support is unacceptable. I’m extremely disappointed with how Wise has handled what should be a straightforward account reconciliation.

For those considering Wise, I strongly suggest to look around first.",1,2026-08-11T01:46:24.000Z
Wise,Financial Services,Problem with transfer 5 days later,5 days after transfer I received an email saying my transfer is delayed due to my address not being in my profile? I checked and I had entered it before my transfer?,3,2026-08-11T00:59:50.000Z
Wise,Financial Services,N-1 of the world,"Hi Antonio!

#1 in the world? We're totally blushing right now 💚 Thanks for taking the time to show us some love!

Wise",5,2026-08-10T22:07:57.000Z
Wise,Financial Services,Super,Number 1 the best for me,5,2026-08-10T22:06:40.000Z
Wise,Financial Services,Fantastic system saved me a lot!,Fantastic system saved me a lot of money in a dollar company. New features make it speedy to change money from US companies or send anywhere else.,5,2026-08-10T21:55:48.000Z
Wise,Financial Services,Thank you very much for making our life…,Thank you very much for making our life easier,5,2026-08-10T21:41:49.000Z
Wise,Financial Services,Great for moving money,Great for moving money around without any risks. No complaint been using wise for over 4 years now.,5,2026-08-10T20:21:46.000Z
Wise,Financial Services,"I lost more than $70,000 from my Wise…","I lost more than $70,000 from my Wise account in August 2022. That was my life savings. Years of work, gone in minutes, with no warning and no security check on activity that was completely unusual for my account.

Three years later I still have nothing back.

I want people to understand what this actually did. That money was not spare money. It was my security, my family's security, and every plan I had for my future. Since then every month has been shaped by a loss that was not my fault. I stopped being the person my family could rely on. I have spent three years writing letters and chasing deadlines instead of rebuilding my life.

Here is the part people should know.

When my case went to the Financial Ombudsman Service, Wise submitted documents as evidence. Those documents came from the person who took my money. Wise has now confirmed to me in writing, after the case was already decided against me, that this material came from the recipient of the funds and was never verified before it was submitted.

Think about what that means. Unverified documents supplied by the scammer were placed in front of the body deciding my case. I only found this out through a formal data protection request under UK GDPR, years later, and only after Wise missed multiple legal deadlines to answer me.

My money is gone. My account is closed. My case is closed. And the decision was made using material nobody checked.

I am not writing this out of anger alone. I am writing it because I have it in writing, and because anyone trusting Wise with their money deserves to know how a dispute can be handled when it goes wrong.

I have not forgotten. I am not going to.",1,2026-08-10T20:15:27.000Z
Wise,Financial Services,Fantastic day to day transactions,"Fantastic day to day transactions. Brilliant exchange rates. All quick, easy and trustworthy - BUT - had two recent problems with what I believe were fraudulent transaction attempts ( Minor ones ) and there is no number, site or any ability to alert Wise about it apart from self imposed freezing of the account - this is appalling and leaves a taste of non-trust. Luckily my account presently has always been in minor amounts but I am expecting larger sums shortly and I am having the funds paid in elsewhere until faith is restored",4,2026-08-10T20:07:53.000Z
Wise,Financial Services,I used Wise for more than 3–4 years and…,"I used Wise for more than 3–4 years and had been a long-term customer with a significant amount of money in my account.

After I started making some crypto investments to my own Binance account, Wise suddenly decided to close my account. I was told I could appeal the decision or get my money back. I completed the appeal process they requested, but more than a month later, I am still waiting for my funds to be returned since 13 july.
As well they said they can take up to 60 days on the costumer service for the money to be returned.
No bank can keep this money from you, it is such a horrible experience, they act like you are a criminal with your own money!

Having a large amount of your own money stuck while receiving no clear resolution is extremely stressful and frustrating. After being a customer for several years, I expected much better communication and support.

I would rate my experience 0/5 if that were an option. Based on my experience, I cannot recommend Wise to anyone who may need reliable access to their money.",1,2026-08-10T20:01:18.000Z
Wise,Financial Services,Sad to see such sudden decline in AUG 2026,"From a briliant and reliable partner became unpredicatable and daily problematic.
transfer checkups. forced topups, when balance is enough, sudden GBP arriving they dont know from where....
Sad to see such sudden decline in AUG 2026",1,2026-08-10T19:17:03.000Z
Wise,Financial Services,Such a simple and fast payment method,I find the payment process using Wise always such a fast and simple one. With regular payees designated as 'Trusted Suppliers' the process is now even easier than before. What's more the currency conversion rates and fees are such good value for money,5,2026-08-10T18:37:12.000Z
Wise,Financial Services,Wise is one of the best finance apps…,Wise is one of the best finance apps out there. Their service is extraordinary and so happy to use it with confidence and trust.,5,2026-08-10T18:36:19.000Z
Wise,Financial Services,I gave up with Wise. They exhausted me.,"I gave up with you.
Emptied the account and will not reuse it.
I have tried repeatedly to complete the verification of the account, after I received months ago a notification that states that the account need verification again.
All the documents I sent are not good enough for Wise.
The communication with you guys is terrible, the commissions for transferring money to my bank account in Israel are very high, and I haven't been able to receive money for the rent of my apartment in Athens for more than a year.
Finally gave up.
I sent all the money out of my Wise account, and our cooperation is now over, as far as it concerns me.",1,2026-08-10T18:21:31.000Z
Wise,Financial Services,The best of all,"Hey there,

We're thrilled to know we're hitting the mark as the best option for your money moves! Thanks for sharing the love💚

Wise",5,2026-08-10T18:08:26.000Z
Wise,Financial Services,Mediocre generation of official documents,"Unfortunetely, its not possible to generate specific official documents for individual credit cards. This is sometimes extremely inconvenient when such proof is requested e.g. by public authoroties.",3,2026-08-10T18:07:53.000Z
Wise,Financial Services,Excellent service and very competitive…,"Excellent service and very competitive fees.
Wise is one of the best options I’ve used for receiving and converting money. The exchange rates are transparent, the spreads and fees are very low, and transfers are fast and simple. Much cheaper for me than PayPal and other payment platforms. Highly recommended.",5,2026-08-10T17:49:57.000Z
Wise,Financial Services,It works fine,"Once the account is all cleared, it works fine.",5,2026-08-10T17:19:18.000Z
Wise,Financial Services,Very good service,"Very good service, reasonable service fees, very quick transactions and delivery to the destination account.",5,2026-08-10T16:45:06.000Z
Wise,Financial Services,Very easy to use at home and abroad,Very easy to add new currencies and manage existing ones. Good exchange rates and low fees.,5,2026-08-10T16:26:44.000Z
Wise,Financial Services,Love it,"Love it , Easy to use and good rartes",5,2026-08-10T15:59:38.000Z
Wise,Financial Services,Sometimes the terminology leaves me…,Sometimes the terminology leaves me baffled.,4,2026-08-10T15:09:05.000Z
Wise,Financial Services,Locked account & held funds for 20+ days with zero support updates (Member ID: P12844916),"Wise has locked my wife's account and is holding our money with zero explanation or customer support communication for over 20 days.

I uploaded all requested verification documents through the in-app prompt nearly three weeks ago, where the status stated ""We've got everything."" Despite this, I have received no emails, notifications, or timeline estimates. Today, the system prompted me to re-upload the exact same documents all over again.

Holding customer funds for almost a month without providing updates, a ticket number, or access to support is completely unacceptable.

Account Reference:
Membership ID: P12844916

I require an immediate compliance escalation and manual review of my account to release my funds.",1,2026-08-10T14:34:43.000Z
Wise,Financial Services,Easy and clever application,"Easy and clever application, I can use well.",5,2026-08-10T14:31:30.000Z
Wise,Financial Services,an indispensable service for sending…,"an indispensable service for sending money, managing virtual cards, I can no longer do without it, flexible, fast, competitive and it works at any time of the day",5,2026-08-10T14:29:16.000Z
Wise,Financial Services,Easy,"Easy, your money anywhere you go with international debit card. Pay with any currency you want and easy to move your money.",5,2026-08-10T14:27:45.000Z
Wise,Financial Services,Great,"Hey there,

Thank you so much for the ""Great"" review! We are thrilled to hear that you are having an excellent experience with us.

We appreciate you taking the time to share your feedback! 💚

Wise",5,2026-08-10T14:27:28.000Z
Wise,Financial Services,Always improving.,"Always improving.
More than 10 years with you.
Thank you",5,2026-08-10T14:01:32.000Z
Wise,Financial Services,Excellent service and very quick…,Excellent service and very quick transaction.,5,2026-08-10T13:50:11.000Z
Wise,Financial Services,make sure they really forward the money on,"I made a payment of £1,600, and apparently it did not go through because some verification was missing. Wise took the money from my bank but did not send it to the recipient. Wise sent exactly one email requiring me to do the verification. I missed the email and presumed the money had been paid. No more reminders since, until the recipient contacted me one month (!!) later to say they hadn't received payment. So Wise happily sat on the money for over a month, did not return it to my bank, and did not chase me to undertake the verification.",1,2026-08-10T13:50:03.000Z
Wise,Financial Services,Insane,"INSANE! They can just block your account and freeze your money that you’re holding in different currencies. No reason given. Only way to get your money is to have it transfered in 10 days in one single chosen currency (they will exchange it for you, oh beautiful, exactly what I wanted) into one single non-Wise account. Unbelievable! No way to appeal the decision.",1,2026-08-10T13:37:27.000Z
Wise,Financial Services,Just sooo easy,"Hey there

Hearing this completely made our day ✨ Thanks for taking the time to drop us a review—we're so glad to have you with us!

Wise",5,2026-08-10T13:18:24.000Z
Wise,Financial Services,Just perfect,"Hey,

That's such a compliment! Thanks for taking the time to leave us 5-stars.

Wise",5,2026-08-10T13:05:47.000Z
Wise,Financial Services,Easy to use,"Easy to use, everything‘s working well
I am satisfyed with the services",4,2026-08-10T12:28:22.000Z
Wise,Financial Services,"Promptness, flexibility, wide coverage of counties",It was very simple to join,5,2026-08-10T12:20:46.000Z
Wise,Financial Services,It is good,It is good ! All is okei !,5,2026-08-10T11:41:06.000Z
Wise,Financial Services,It's easy and fast to manage.,"It's easy and fast to manage.
My money grows while I sleep. I also appreciate that they don't constantly bombard me with questions like other platforms, whether about taxes or other regulatory matters.",5,2026-08-10T11:27:23.000Z
Wise,Financial Services,Its quit fast,"Its quit fast, and easy, exept I am automaticly logged out after payment, while system says hold on...?? So I have to login again to see my status... this is a little anoying..",4,2026-08-10T11:26:44.000Z
Wise,Financial Services,Unable to cancel card,Unable to cancel card,1,2026-08-10T10:59:33.000Z
Wise,Financial Services,Trustworthy,"It is so easy to transfer money anywhere, it goes almost instantly.",5,2026-08-10T10:53:48.000Z
Wise,Financial Services,It‘s very comfortable and easy to use,It‘s very comfortable and easy to use. And the money transfer is super fast.,5,2026-08-10T10:31:52.000Z
Wise,Financial Services,Is a milestone,"Hello,

Thank you so much for the 5 stars! Helping our customers reach their goals across borders is what we’re all about. We’re honored to be a part of your journey 💚

Wise",5,2026-08-10T10:12:07.000Z
Wise,Financial Services,Can't log in could do more to get me…,Can't log in could do more to get me logged in,2,2026-08-10T10:07:06.000Z
Wise,Financial Services,always a very good service.,always a very good service.. money sent over to Australia straight away ..,5,2026-08-10T09:39:12.000Z
Wise,Financial Services,Good job,Good job. Pratike answer..,5,2026-08-10T09:34:19.000Z
Wise,Financial Services,Very bad 👎,"Very bad 👎
Not working good",1,2026-08-10T09:33:34.000Z
Wise,Financial Services,I have been using Wise for a number of…,I have been using Wise for a number of years now and I have only good things to say about this service.,5,2026-08-10T09:37:44.000Z
Wise,Financial Services,Its so easy,"The Wise card is easy to setup, easy to use. Great for International travel",5,2026-08-10T08:11:40.000Z
Wise,Financial Services,I had a WISE card for over 2 years,I had a WISE card for over 2 years. It was a wise decision for me to aquire the WISE card. Much more convenient and cost less than it would if I use my normal bank and credit cards.,5,2026-08-10T07:46:53.000Z
Wise,Financial Services,Quick and easy money transfer!,"Hey Lotte.

Speed and simplicity at your fingertips! Thanks for choosing Wise 💚

Wise",5,2026-08-10T07:36:26.000Z
Wise,Financial Services,Very Good,"Hey there,

Perfection is what we aim for — knowing everything's working perfectly for you makes our day 💚

If you need anything else, feel free to reach out to us here: https://wi.se/help or, via our Social Media platforms like X, Instagram or Facebook.

Wise.",5,2026-08-10T06:10:46.000Z
Wise,Financial Services,The call center talked to me and put my…,"The call center talked to me and put my mind at ease, and explaint the workings on the weekend. Thank you.",4,2026-08-10T06:01:12.000Z
Wise,Financial Services,So quick easy and convenient to…,"So quick easy and convenient to transfer money in different currencies,I have used it in england and nz and love it,thank you.",5,2026-08-10T05:38:26.000Z
Wise,Financial Services,Thanks for the excellent service.,"I don’t have much words: I’m just saying Thank you Wise for excellent service you have provided to me, my friends and my relatives, years after years. The best services!",5,2026-08-10T05:31:41.000Z
Wise,Financial Services,Super fast transactions eith low fees,"Hey Jurgen,

Delighted to keep your transfers moving at top speed for low cost 💚

Wise",5,2026-08-10T03:35:35.000Z
Wise,Financial Services,Good,"Good, n great in speed transactions",5,2026-08-10T02:39:42.000Z
Wise,Financial Services,Using is very easy however,"Using is very easy however, once you experience issues do not expect resolution.
I had a fraud on my account and lost all money as Wise customer service was not forthcoming.",3,2026-08-10T01:36:30.000Z
Wise,Financial Services,It is uncomplicated and easy to use,"It is uncomplicated and easy to use. The whole process is very quick and you are kept informed of your
monies progress at all times. Their rate of exchange is fair.",4,2026-08-10T01:29:44.000Z
Wise,Financial Services,Best International card,"Hey JLF!
Thanks for the love! With low conversion fees, real exchange rates, and free monthly ATM withdrawals, we're so glad the Wise card keeps your travel smooth.
- Wise",5,2026-08-10T00:54:33.000Z
Wise,Financial Services,Highly Recommend,So Easy to Use. Smooth Transactions. Reliable. Convenient. Highly Recommend!!,5,2026-08-10T00:20:57.000Z
Wise,Financial Services,Good service and convenient,Good service and convenient,5,2026-08-09T23:26:28.000Z
Wise,Financial Services,Wise is just perfect,"Hey there,

Hearing that your experience with Wise was 'just perfect' just made our team's day! We're so glad to have you with us 💚

Wise",5,2026-08-09T22:39:24.000Z
Wise,Financial Services,Best exchange rates,"Best exchange rates, fast transfers, reliable service",5,2026-08-09T22:36:06.000Z
Wise,Financial Services,Fast,Fast. Easy to use. Reasonable. Great communication. Safe. The best,5,2026-08-09T22:28:04.000Z
Wise,Financial Services,The best money exchange rate,The best money transfer site and best exchange rate. Thank you!,5,2026-08-09T21:51:09.000Z
Wise,Financial Services,Needs more to fully manage cash,I like the app. But I need some investment platform to manage cash think that Wise lacks,4,2026-08-09T21:29:20.000Z
Wise,Financial Services,Asking for info that doesn't concern u…,Asking for info that doesn't concern u then asking for more after i gave it to u locking my account,1,2026-08-09T21:14:56.000Z
Wise,Financial Services,Great for travels 1…,Great way to transfer currency from 1 account to another. Also use when visiting other countries for the best currency exchange rate. When I leave it's easier to transfer. No extra cash I don't need,5,2026-08-09T20:55:59.000Z
Wise,Financial Services,In Kenya money transfert to M-pesa,"Money transfer to my Safaricom phone number to activate my M-pesa wallet in Kenya was not possible. Safaricom has verified that my phone number was active and correct
In the chat with Wise support there was no way out on Wise's side. They admitted not to be familiar wit M-pesa and suggested to try to send money to a different person and different phone number to verify.
I tried that several times but there is a security barrier with many question pages that considered my answer Suspect and the transaction stopped. Therefore I sent my money back to my Italian bank account",1,2026-08-09T20:49:43.000Z
Wise,Financial Services,Easy and secure,So easy to transfer money with secure and safe means.,5,2026-08-09T20:48:55.000Z
Wise,Financial Services,Wise currency card,"We used the Wise currency card while travelling to Vienna, Bratislava, Budapest & onto Azerbaijan, Georgia & Armenia. The exchange rates were very good & we loved the ease with which we could add money to the card & use it for payment in all the different countries.",5,2026-08-09T20:44:57.000Z
Wise,Financial Services,Easy to follow website and great rates.,"Hey Brian,

Great rates and a website that's simple to navigate, that's the exact standard we set for moving your money! Thanks for trusting us and sharing the love💚

Wise",5,2026-08-09T20:28:12.000Z
Wise,Financial Services,A very easy way to send money abroad…,A very easy way to send money abroad and very fast.,5,2026-08-09T20:19:51.000Z
Wise,Financial Services,User friendly,"User friendly, easy to use, simple to understand, fast transfers, excellent exchange rates. Love it",5,2026-08-09T19:55:40.000Z
Wise,Financial Services,All good,"All good, just a great service!!",5,2026-08-09T19:40:57.000Z
Wise,Financial Services,"All very practical, costs are lower now.","The costs for all transactions are minimized, and the tools on the mobile phone and computer are very practical.",5,2026-08-09T19:16:44.000Z
Wise,Financial Services,Best app ever!,Best app ever!! Big thanks for the team ✨,5,2026-08-09T18:55:10.000Z
Wise,Financial Services,Very trusful,"Very trusful, fast and useful online bank !!
Very pleased about their seriousness.",5,2026-08-09T18:27:28.000Z
Wise,Financial Services,Wise is very accessible very fast…,Wise is very accessible very fast transaction i can rate 5 star ...,5,2026-08-09T17:41:27.000Z
Wise,Financial Services,All very easy to understand,All very easy to understand,5,2026-08-09T17:29:38.000Z
Wise,Financial Services,Easy to transfer money and convert…,"Easy to transfer money and convert currency.
Low fees.
Transfer to recipient bank very quick.
Very clear website.",5,2026-08-09T17:24:27.000Z
Wise,Financial Services,I did not gave permission to transfer…,"I did not gave permission to transfer my money 65 Eu in June & July also. That’s why I took away my money , that remained 28 Eu, because I was afraid, that the hacker company will steal it again. Even I wld like to get back those 130 Eu for what I did not give the permission to transfer. Please help me to receive it back. God bless You. Odile Sebők",1,2026-08-09T16:57:37.000Z
Wise,Financial Services,Just great,"Just great, fast, trustfully",5,2026-08-09T16:47:03.000Z
Wise,Financial Services,Best Business Apps Worldwide.,"Hey R.,

Your words are like music to our ears 💚

If you have any suggestions on how we can continue to be be perfect business app, feel free to DM us on social media.

Wise",5,2026-08-09T16:40:45.000Z
Wise,Financial Services,Tell me true,"Was Microsoft part of invention of Bill Gates or did Alan Turing prepare it as was too lazy to do it alone ? I think it is clear it was only Gates job, but how about Wise ? Was it prince Andrew gift to Estonia for its political flirt with royalism ? Are people behind Wise visionary, The City toys or subjects of political games to save Balitc area from Russia ?",3,2026-08-09T16:34:50.000Z
Wise,Financial Services,Awesome service above and beyond,"Rapid, prompt. Customer service great",5,2026-08-09T16:34:05.000Z
Wise,Financial Services,Thank you,Thank you. I like your services. Everything is easy and clear.,4,2026-08-09T16:12:49.000Z
Wise,Financial Services,Have been using Wise for several years…,Have been using Wise for several years and have never encountered a problem. Transfers are quick and seamless and foreign exchange rates are excellent.,5,2026-08-09T16:06:41.000Z
Wise,Financial Services,Good,"Hey there,

Keeping your money moves fast, simple, and hassle free is what we're all about! Thanks for being an awesome part of Wise💚

Wise",5,2026-08-09T16:01:34.000Z
Wise,Financial Services,Transferring and saving money is so…,"Transferring and saving money is so quick and easy with Wise, and the fees and rates are reasonable.",5,2026-08-09T15:56:06.000Z
Wise,Financial Services,High rates and the beneficiary receives…,High rates and the beneficiary receives right away.,5,2026-08-09T15:49:22.000Z
Wise,Financial Services,7 days to transfer,"Hey Matthew,

Do know that our transfer speed's dependent on factors like payment method, currencies involved, conversion (up to 2 working days), bank processing times, security checks, weekends/holidays. Rest assured, we'll aim to send out your money at the soonest possible. Read more here: https://wi.se/howlongdotransferstake

We're here to help, please get in touch at: http://wi.se/help, or via social media on X, Facebook, or Instagram. We'll be happy to look into it.

Wise",3,2026-08-09T14:00:56.000Z
Wise,Financial Services,Be wise use Wise,"Be wise, use Wise!
It saves you money abroad.",5,2026-08-09T13:43:56.000Z
Wise,Financial Services,Wise the best!,"Hey there,

Love to hear that! So glad Wise is delivering a 5-star experience for you.

Wise.",5,2026-08-09T13:29:05.000Z
Wise,Financial Services,Wise has been very helpful with…,"Wise has been very helpful with transferring currency for travel and for providing cash exchange while living abroad. They are easy to use, accurate and clear in every manor. I rarely have to call in with questions but when I do I find them easy to contact and helpful. I recommend them often.",5,2026-08-09T13:22:41.000Z
Wise,Financial Services,So Quick and easy,"Hey Angela,

Fast, effortless, and simple — exactly how money transfers should be. Appreciate the love!

Wise.",5,2026-08-09T13:15:56.000Z
Wise,Financial Services,The “Cancel” button does NOT mean your…,"The “Cancel” button does NOT mean your transfer is cancelled immediately

I am very disappointed with Wise’s cancellation process.

The interface gives the impression that cancelling a transfer is as simple as clicking “Cancel.” However, cancellation is apparently not immediate. I was informed that it can take up to two working days to process the cancellation.

That means the situation is very different from what the cancellation button suggests: you may click cancel, but your money can remain tied up for up to two working days while you wait for the cancellation to actually be completed.

This is a serious issue when dealing with money. If a customer decides they need to cancel a transfer, they may reasonably expect the cancellation to happen promptly and the funds to become available again. Instead, they can be left waiting for days.

I believe Wise should make this limitation clearly and prominently visible before the customer confirms the cancellation. A simple “Cancel” button without an obvious warning that the process may take up to two working days creates an impression of immediate cancellation that does not match the actual process.

Financial services should be transparent about when customers will regain access to their money. Two working days is not a minor detail — it can be financially significant.

Wise may provide a convenient transfer service, but the cancellation process needs much greater transparency. Customers should not have to discover only after clicking “Cancel” that their money may remain unavailable for up to two working days.

My advice to anyone using Wise: before sending a transfer, be aware that cancelling it may not be an immediate process, and your money may remain tied up while the cancellation is being processed.",1,2026-08-09T12:26:54.000Z
Wise,Financial Services,fast and effecient,"paied fines with WISE card.
Received money instantely.
and much more",5,2026-08-09T12:21:06.000Z
Wise,Financial Services,Best!,"Easy, simple and straightforward.
Great rates.
Highly recommend.",5,2026-08-09T12:18:10.000Z
Wise,Financial Services,"Fast, great exchange","Fast transactions, great service, has one of the best exchanges I know.",5,2026-08-09T12:16:17.000Z
Wise,Financial Services,Excellent service,Excellent service. So quick and low charges. Highly recommend,5,2026-08-09T12:13:20.000Z
Wise,Financial Services,Super easy,Super easy to send/receive money,5,2026-08-09T11:52:11.000Z
Wise,Financial Services,Wise card,Easy to apply for and using the app is easy also moving money on the card is so simple,5,2026-08-09T11:17:10.000Z
Wise,Financial Services,Sweden Transfer.,Both sending and receiving cash so simple and quick. Always keeping both parties informed throughout the transaction.. No,5,2026-08-09T11:14:35.000Z
Wise,Financial Services,there is trouble everytime one tries to…,there is trouble everytime one tries to log in,1,2026-08-09T11:11:58.000Z
Wise,Financial Services,Banking with ease,"Living in Spain Wise makes our banking experience and flexibility easy. Excellent service, always and would highly recommend them.",5,2026-08-09T11:00:30.000Z
Wise,Financial Services,Transfers are very quick and easy,"Transfers are very quick and easy. I have accounts in several currencies which makes travel easy and secure. The rates are good and I like the idea of cashback, I would recommend Wise to anyone.",5,2026-08-09T10:59:40.000Z
Wise,Financial Services,Easy to use,Very good exchange rates and very easy to use. Highly recommend.,5,2026-08-09T10:46:58.000Z
Wise,Financial Services,I feel safe every time I do business…,"I feel safe every time I do business with Wise. Safe, secure, reliable – Wise is the best!",5,2026-08-09T10:21:21.000Z
Wise,Financial Services,Easy to use .,"Hey there,

Works like a charm! Thanks for taking a second to share the love.

Wise.",5,2026-08-09T09:51:23.000Z
