Company,Industry,Review Title,Review Text,Rating,Date
Temu,Online Shopping,DO NOT BUY HERE,"DO NOT BUY HERE! Defective vacuum cleaner received. Order ID: Po-076-06250616474232582. The customer support has been promising to solve the issue for 8 days but doing absolutely nothing ('zero emotions', only fake promises). I paid part with card, part with Temu balance. I have already filed a formal Chargeback dispute with my bank today. Disgusting service!""UPDATE: Temu support continues to ignore my rights. They are trying to bargain and offered me a ridiculous 20% partial refund for a completely broken, non-working vacuum cleaner. I rejected this fake offer. I demand a 100% full refund of 40 EUR. My bank chargeback is active, and I will not change this review until I get all my money back!""",1,2026-08-11T12:07:47.000Z
Temu,Online Shopping,Very unhappy with Temu some of the junk…,"Very unhappy with Temu some of the junk they sell, there prices have been going up constantly. Don’t play there game or promotion they deceive you and fix it some how you will lose out and they don’t have to send it to you. There prices are constantly going up to where you can go locally and buy it cheaper.",1,2026-08-10T19:15:59.000Z
Temu,Online Shopping,URGENT REFUND,"I HAVE RESPONDED WITH THE ORDER NUMBER AND I'M TO GET A RESPONSE

Hello,

I’m honestly quite frustrated with this response, especially because this issue has already been going on for quite some time.

How does it make sense for me to spend money returning an item when the cost of returning it is significantly more than the value of the item itself? I should not have to incur an unreasonable expense just to receive a refund for an item that was already problematic.

If you are unable to process the refund without a return, then I would prefer that you reship the item to me instead.

I have been trying to resolve this for a while now, and I’m becoming increasingly dissatisfied with how long this has taken. I would really appreciate a practical solution rather than being asked to spend even more money to resolve the issue.

Please let me know if you can either process the refund without requiring a return or reship the item.

Thank you.",1,2026-08-11T06:50:50.000Z
Temu,Online Shopping,Scam fraudulent crap.,"Hello, thank you for contacting us. Temu is an e-commerce company that connects consumers with a network of merchandise partners, manufacturers and brands with the mission to empower consumers to live their best lives. Customer satisfaction is of the utmost importance and we are constantly working to improve our service quality. If you need further assistance, please message us through Temu.com or Temu app live chat. Best wishes, Temu team",1,2026-08-10T17:51:57.000Z
Temu,Online Shopping,never use their services they cover scammers,"I wasted half a day waiting for the package...the carrier made a fake delivery attempt but I didn't receive anything...when trying to resolve this issue with the topic their customer service department just wastes time and bounces me from one manager to another.
11aug.
PO-210-18913271319670965
Another fake delivery, now even without a street photo.The topic refuses to return my money, I have to contact my bank. If anyone is interested, I will upload screenshots from the chat with the customcr service. Avoid this fraudulent platform as much as you can. Have a good day and happy shopping everyone.",1,2026-08-11T10:43:11.000Z
Temu,Online Shopping,I have read all negative reviews and…,I have read all negative reviews and kind of agree you have to realise that Temu are a cheap warehouse selling tack I use it for Halloween Christmas and Easter for cheap home party themes for that they are brilliant although I have had some bits that have been real unusable tack I have had lots of good value bits it really is you get what you pay for just ordered 2026 Halloween as I know may take a month,3,2026-08-10T16:52:09.000Z
Temu,Online Shopping,Northedge outdoor Ltd,"Northedge outdoor Ltd. Huddlesfield West Yorkshire HD1 1RL. Third party seller on temu.
I bought
48V Portable Cordless High Pressure Washer | Equipped with Two Batteries, a 6-In-1 Adjustable Nozzle, Suitable for Car/Floor/Garden Cleaning And Watering, As Well As Other Household Cleaning Tasks.
£20.98
1SET
The item sent was totally a different one. It was wrapped only in black polythene thin wrapper. Because of this the case arrived cracked. I thought temu would be careful with third party sellers on their platform, but apparently not. I don’t trust temu or the seller, so I’m stuck with an item that may even be 21v instead of a 48v one.
AVOID THE SELLER AND TEMU PLATFORM AT ALL COSTS. I wish I had looked at the reviews before I purchased from Northedge outdoor ltd as I’ve found at least four other buyers have had the same experience as mine.",1,2026-08-10T16:10:17.000Z
Temu,Online Shopping,Order PO-135-06333858002553814,Order PO-135-06333858002553814: Received an incomplete parcel with missing and damaged items. Customer service relies on automated responses demanding I physically return items that were never delivered in the first place. Refusing full refund of 474 MAD. Escalated via Chikaya.ma and chargeback.,1,2026-08-10T13:44:12.000Z
Temu,Online Shopping,I just want to buy products from Temu…,I just want to buy products from Temu but they throw all sort of bonus and money back but you need to spend more.. I am sick if this tricks.. Australia Fair trading and consumer law should look at this business tactic. Stings,1,2026-08-10T13:13:39.000Z
Temu,Online Shopping,I am getting sick of some temu sellers…,"I am getting sick of some temu sellers doing false advertising, case in point, bought a 300 pack of butt solder shrink joints, they show a packet of 300, but you only get 100 butt shrink joints, the other 200 I just black shrink covers, which are small and probably will never use.
Temu needs to do something about this, there needs to be better transparency by the sellers, unfortunately I cannot complain direct to the seller, as you can on eBay. Basically Temu cannot be trusted",1,2026-08-10T12:36:44.000Z
Temu,Online Shopping,I used to be a very frequent Temu…,"I used to be a very frequent Temu customer. I genuinely loved shopping on Temu because of the low prices and the huge variety of affordable products. I was always excited to find great deals.

Unfortunately, that has completely changed. When you reach checkout and see all the additional fees, the final price becomes way too expensive. It’s simply not worth it. I will no longer be shopping on Temu. I’m done paying these excessive fees!",2,2026-08-10T11:59:40.000Z
Temu,Online Shopping,Temu was great until J&T delivery,"I'm very sorry to have to write this review. I've been ordering from Temu for years and generally had a good experience, but since they switched to J&T for deliveries, the process has become far too stressful.

I recently ordered several items, including a custom order, for an important event. Unfortunately, delivery was never even attempted. Despite this, J&T claimed that I had refused the package and sent it back to the sender.

The Temu representatives I spoke with via live chat were kind and friendly, and I appreciate their efforts. However, the only resolution they were able to offer was a refund plus a 20% discount coupon, capped at €20 and valid for just seven days. Considering the circumstances, this does not come close to making up for the situation. The order included a custom-made item, and because of the delay and return, I no longer have enough time to reorder it elsewhere before the event.

After being a customer for years, I'm genuinely disappointed that this experience has made me decide not to order from Temu again. I would strongly advise Temu to reconsider working with J&T, as an unreliable delivery partner can completely undermine an otherwise positive customer experience.",1,2026-08-10T11:26:26.000Z
Temu,Online Shopping,Questionable fulfillment tracking,"Questionable fulfillment tracking.
They do not update the correct items delivered in your package. I had an item that was not delivered to me and requested for a refund twice with their customer service and was denied without any engagement.

PO-209-12284168233591437-D01",2,2026-08-10T11:17:34.000Z
Temu,Online Shopping,Extremely disappointing experience with…,"Extremely disappointing experience with Temu
I am extremely disappointed with Temu. My package was never delivered to me, yet customer service continues to tell me that it was delivered simply because the shipping company marked it as “delivered.”
I have contacted Temu several times and provided multiple screenshots and pieces of evidence showing that I never received the package. I also contacted the delivery company and reported the issue. Despite this, it feels like nobody is actually taking the time to review the evidence I provided.
I keep receiving the same response that the package was delivered, but no actual proof has been provided that I personally received it. A simple photo of a package does not prove that it was handed to me.
What is even more frustrating is that I have made several attempts to resolve this issue peacefully, but my messages and evidence seem to be completely ignored.
This is absolutely unacceptable. When a delivery problem occurs, I expect a company to take the situation seriously and properly investigate it instead of simply repeating that the package was “delivered.”
Very poor customer service and a very disappointing experience. I would not recommend Temu based on how this situation has been handled.",1,2026-08-10T10:31:54.000Z
Temu,Online Shopping,"Not everything is bad, but you've to be careful","You really do have to be careful – cheap doesn’t necessarily mean good. There are certainly some good, affordable products, but there’s also a lot of rubbish where the products look good in the photos and the description, but then don’t work as well in practice or are not of that material as you’d expect. Also, be aware of the many 5-star reviews: the comments often reveal whether the buyer is giving a genuine or useless review of the product or if he has really used the product. At least the refund process is straightforward if there is a problem with any product.",2,2026-08-10T10:03:11.000Z
Temu,Online Shopping,Temu customer services excellent.,"I have been using Temu for some time now and for the most part I have had a positive experience however, there's been a couple of times I have been sent the wrong item or a faulty item.
Temu has always addressed any issues I encountered quickly.
I would like to thank Maddy at customer services for dealing with a recent issue in a position and timely manner! Temu has some really great products. Thank you.",5,2026-08-10T10:00:04.000Z
Temu,Online Shopping,Their popup ads have false X buttons,"Their popup ads have false X buttons. Really annoying to click out of. I will be holding a grudge over this.

Not worth a 1 star review over this because it’s not THAT annoying. But I’m less likely to use Temu after this.",2,2026-08-10T06:46:34.000Z
Temu,Online Shopping,One of the worst online platforms ever…,One of the worst online platforms ever I visited. I order an item and it’s 15 days and still says that port need to clear. Pathetic,1,2026-08-10T03:30:07.000Z
Temu,Online Shopping,I ordered med pants received XL,I ordered med pants received XL. customer service is a joke and I'm tried of trying to jump through hoops to return or get a refund for these cheap fabric pants that look nothing like what was pictured,1,2026-08-10T01:28:42.000Z
Temu,Online Shopping,Wrong item delivered bu Local Temu,"Wrong item delivered bu Local Temu. It's not zipped but elastic. Waste of time; now I need to return, and their Ervi service is horrible. I sent the package but still did not receive any info. When checking the tracking, earlier it said the package was damaged. But now it shows delivered on 1st August, 11:08. Evri Tracking No: c00hha0608248461",1,2026-08-10T00:30:48.000Z
Temu,Online Shopping,Do not trust Temu or their deliveries,"Do not trust Temu or their deliveries. I have sent proof of non delivery of my order to my address, it has obviously been delivered somewhere else. They reply with the same generic message, cannot speak to a human being and absolutely useless.
Don't waste your money with this company, no morals, no customer satisfaction, complaining is just a waste of time!!!!",1,2026-08-09T23:43:19.000Z
Temu,Online Shopping,I have ordered a few products to trial…,"I have ordered a few products to trial Temu having loved the similar Ali Express…..and have to say so far most of what has arrived is of great quality and the delivery service has been very good. The bit that irritates the hell out of me is the constant badgering and apparent offers of free or cheap bargains. It literally does not stop even when I have unsubscribed to this aspect of it. I neither need nor want. If this rubbish stopped i would continue and just order what I want/ need and be pretty happy with this. But as it stands I don’t plan to continue, which is a pity as the products I have ordered and which have delivered have been really very good! I hope Temu learns from this",3,2026-08-09T20:36:52.000Z
Temu,Online Shopping,Great experience so far,"We ordered a battery-powered milk frother, and it is excellent. My husband ordered some cycling gloves and the quality was surprisingly good considering the lower price. So far, we haven't had a bad experience.",5,2026-08-09T19:12:50.000Z
Temu,Online Shopping,Card was charged,"Card was charged. Order not received. Customer service not at all helpful.

To your reply I have provided all this
information several times and get nowhere.",1,2026-08-11T12:38:15.000Z
Temu,Online Shopping,Temu scam,I'm writing again my review after one month last month when I post my review they start working on my issue and update me my parcels are picked by courier and arrive at location I have a screenshot of it from their chat where they confirmed it but after all this they still don't refund me and told me courier is unable to pick my parcel I contact their customers services and they have zero respect for customers I told them your supervisor confirmed it that parcel is picked but they insist I don't return their parcels so they don't refund me and close their tickets I know why they don't want to refund me because my refund amount is higher so they don't refund me my parcels my money my wait everything wasted now they offering me coupon as compensation and told me to they don't refund me or help me I'm totally disappoint at that time I'm going to shift from temu to other shopping apps for smooth experience I think SheIn is much better then temu I confirming it temu is scam so save your money and time instead of wasting on temu,1,2026-08-09T18:15:28.000Z
Temu,Online Shopping,Temu needs to stop using SpeedX,"Temu needs to stop using SpeedX
I have enjoyed ordering from Temu, but I am extremely disappointed that Temu continues to use SpeedX for deliveries. My package was marked “Attempted Delivery — No Access” even though my driveway was completely clear and accessible, and no one actually attempted to deliver my package.
Now, because of SpeedX’s failure to deliver, I am being told I have to wait several more days for another attempt.
Customers should be allowed to choose their delivery carrier at checkout, especially when certain carriers repeatedly provide poor service. I would genuinely rather have my order sent by snail mail than SpeedX — or as I call them, Speed 0.
If Temu continues using SpeedX without giving customers another delivery option, I will seriously reconsider ordering from Temu, and I will continue sharing my experience anywhere delivery-service reviews are accepted.
Temu, please listen to your customers. A good price means very little if the package cannot reliably make it to the customer's door.",1,2026-08-09T18:12:41.000Z
Temu,Online Shopping,I used a prepaid card,"I used a prepaid card, because I don't want my banking info out there. 90% of my orders they wanted verification of my card and put 90% of my orders on hold. I have Never had such a hard time buying items for my local homeless shelter. I guess that I just stick to Amazon. I even messaged them and let them know that it was a pre-paid card.",1,2026-08-09T17:59:53.000Z
Temu,Online Shopping,Delivery related,My biggest regret in life is order from temu I placed orders month ago and tracking status of orders still in transit when I ask their customers services for help they offer me a coupon and told me to wait after waiting alot they say parcel are lost I ask for reshipment they refuse and told me to place new orders their customers services are totally disappoint and shit zero respect for customers refuse to follow their own policies they have a policy related lost orders that is reshipment but I ask for reshipment using this policy they refuse and start insist on accepting that coupon offer my money my wait for parcels everything wasted and when I try to place same orders again they double the price after adding in to cart same orders in double price when I highlights this issue they says they're unable to resolve my issue and unable to deliver my parcels so I should close their so cold tickets because from their side issue us resolve as lost parcels as customers I'm shifting from temu other shopping apps so my these parcels money is wasted,1,2026-08-09T17:59:40.000Z
Temu,Online Shopping,I spoke in phone line 3 times they…,I spoke in phone line 3 times they don’t know what to say,1,2026-08-09T14:48:16.000Z
Temu,Online Shopping,Already being billed and still not one…,"Already being billed and still not one item arrived. Use Speeedx which are useless with little to no customer service, not even a phone number! Website just has pop-ups that confuse the buyer. Amazon may be more money but never these dumb & dumber excuses from cannot find address which then changes to incorrect package then back to cannot find address. I can see I am not alone. It continues. First their SpeedX people cannot find me, then delivered and the only proof is a package pic of the package next to a large old style boom box. My office has cameras and a bin for deliveries. They are lying buggers.",1,2026-08-11T01:50:11.000Z
Temu,Online Shopping,Placed an order,"Placed an order, paid. Where is my order went around in circles. I placed another order same day. Will wait to see. I want my money back or the order filled. Will wait to see.",1,2026-08-09T13:08:10.000Z
Temu,Online Shopping,You are likely to be disappointed,Any clothing items bought from Temu are likely to be shoddy and made with cheap Polyester. I have wasted money on various purchases and they have almost all disappointed. If you buy household goods and other ‘hard’ items then you are likely to be satisfied. I have left reviews which are only posted if they are positive!,2,2026-08-09T12:05:04.000Z
Temu,Online Shopping,Wow fake cards now or cheaper!,"Wow. A lot of fake stuff, an artist has been stolen from too, like cards!this was on the news from artists who say their work has been stolen. Temu was mentioned a few times. So don’t believe them whatsoever.",3,2026-08-10T08:28:46.000Z
Temu,Online Shopping,I am extremely unhappy with my…,"I am extremely unhappy with my experience with Temu and honestly feel let down as a customer.

I placed an order, paid for it, and waited for it to arrive. The tracking then stated that my parcel had been “delivered.” The problem is that I DID NOT RECEIVE MY ORDER. It was apparently left outside, unattended, without being handed to me or placed somewhere secure.

How can an order be considered successfully delivered when the customer has not received it?

I understand that delivery companies can have problems, but leaving a paid parcel outside and simply marking it as delivered is not an acceptable solution. Once a parcel is left unattended, it can easily disappear, be stolen, damaged by weather, or be taken by somebody else. The customer should not be expected to take responsibility for that.

I paid for my items in good faith and expected them to arrive safely. Instead, I am left without my order and having to deal with the frustration of contacting customer service and explaining something that should be very straightforward: I ordered it, I paid for it, and I did not receive it.

The fact that the tracking says “delivered” does not magically mean I received the package. There is a huge difference between a parcel being marked as delivered and a customer actually receiving it.

This has completely changed my opinion of Temu. Before this experience, I was willing to order from the platform, but now I have serious concerns about whether my orders will actually reach me safely.

Customers should not have to worry that their purchases will simply be left outside and potentially disappear. Temu needs to take delivery problems much more seriously and make sure customers are properly protected when an order is not received.

I am extremely disappointed and expect Temu to take responsibility for this situation and provide a proper resolution. I paid for an order that I never received, and that is simply not acceptable.

Based on this experience, I would seriously reconsider ordering from Temu again. Very poor experience and very frustrating customer service",1,2026-08-09T11:21:21.000Z
Temu,Online Shopping,Tortuous Communication with Customer Service,"Re: Order PO1971642819906551505 was delivered 8 August, but three of the fridge magnets did not have magnets attached or included. I tried to communicate this problem with your less than intelligent AI, until I was transferred, at my insistence, to a human customer service officer. This was no better and I ended up going around in circles and with an ever expanding communication chain. Forget about the missing items. I will not be using Temu again.

Re: PO Order PO1971642819906551505

I offer you no thanks for the reply you sent me in response to the review I posted on our recent interactions. The reason is that your reply is unsigned, impersonal. computer generated and totally misses the point of the complaint in my review.

Yes, I originally contacted you because of missing magnets in my order, which was delivered on 8 August.

But the reality is that my complaint morphed into a censor of your totally inadequate customer communication and response mechanisms, e.g. talking mindlessly to a robot, then when I was eventually transferred to a real human being, finding myself on a merry-go-round of being asked the same questions that the robot had asked and failing to answer in any intelligent way. Consequently, I terminated the conversation and decided not to waste any more of my tie interacting with your totally flawed system.

I had suggested the simple solution of you sending me three of the round magnets, which I could then attach to the decals that had been delivered without them. Problem solved. But no! that was all too hard for your mindless, bureaucratic system which wanted to me to play hoopla.

No thank you.

Fix your awful, user unfriendly customer service communication channels, or you will never hear from me again.",1,2026-08-09T22:41:43.000Z
Temu,Online Shopping,Warning!!,"Warning!!! Ordering large items from this joke of a company

Shocking shocking customer service

I tried to cancel an item from this company but they refused!

They told me to refuse the collection but Evri dumped it outside my door. Temu are refusing to collect it and so are Evri. I have contacted customer service multiple times and filed several complaints, but nothing has been done.

This is completely unacceptable. Customers shouldn’t have to chase a company for over a month just to process a simple return. I expected much better service.

Kindly resolve this issue immediately and arrange the pickup without any further delays. I will contact trading standards about this shocking company.",1,2026-08-09T10:00:02.000Z
